name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Klay Thompson","Golden State Warriors",2017-04-04,2016,6475,1610612744,400900540,3,9,11,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",112,228,0,0.00,,0.00,0.00
"James Ennis III","Memphis Grizzlies",2017-04-04,2016,2579321,1610612763,400900539,3,3,56,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",233,-1,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2017-04-04,2016,3064482,1610612741,400900538,2,10,22,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",110,218,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2017-04-04,2016,3137733,1610612749,400900537,4,10,33,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-192,154,0,0.00,,0.00,0.00
"Spencer Hawes","Milwaukee Bucks",2017-04-04,2016,3211,1610612749,400900537,2,9,44,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-58,242,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-04-04,2016,6583,1610612740,400900536,3,8,11,1,"Jump Shot","3PT Field Goal",23,"Denver Nuggets",225,75,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2017-04-04,2016,2489716,1610612749,400900537,1,7,43,0,"Jump Shot","2PT Field Goal",23,"Oklahoma City Thunder",-205,115,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-04,2016,1975,1610612752,400900538,3,7,27,1,"Jump Shot","2PT Field Goal",19,"Chicago Bulls",158,121,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2017-04-04,2016,3445,1610612752,400900538,3,9,08,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-102,232,0,0.00,,0.00,0.00
"Justin Holiday","New York Knicks",2017-04-04,2016,2284101,1610612752,400900538,2,0,30,0,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,23,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-04,2016,3138120,1610612752,400900538,2,7,57,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",9,254,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2017-04-04,2016,6459,1610612741,400900538,1,3,28,1,"Jump Shot","3PT Field Goal",22,"New York Knicks",228,2,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-04,2016,1975,1610612752,400900538,1,9,04,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",78,239,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2017-04-04,2016,6460,1610612740,400900536,3,0,00,0,"Jump Shot","2PT Field Goal",14,"Denver Nuggets",-130,67,0,0.00,,0.00,0.00
"Serge Ibaka","Toronto Raptors",2017-04-04,2016,3439,1610612761,400900535,4,2,09,0,"Jump Shot","2PT Field Goal",7,"Indiana Pacers",58,46,0,0.00,,0.00,0.00
"Lance Stephenson","Indiana Pacers",2017-04-04,2016,4244,1610612754,400900535,4,4,01,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-145,210,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-04,2016,3244,1610612754,400900535,4,4,44,1,"Jump Shot","2PT Field Goal",5,"Toronto Raptors",22,46,0,0.00,,0.00,0.00
"PJ Tucker","Toronto Raptors",2017-04-04,2016,3033,1610612761,400900535,4,9,08,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,13,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2017-04-04,2016,3978,1610612761,400900535,3,2,55,1,"Jump Shot","2PT Field Goal",18,"Indiana Pacers",-150,110,0,0.00,,0.00,0.00
"CJ Watson","Orlando Magic",2017-04-04,2016,3277,1610612753,400900534,4,7,55,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-209,160,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2017-04-04,2016,3416,1610612766,400900533,4,2,54,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",-58,252,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-04,2016,4237,1610612764,400900533,4,5,17,0,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-55,183,0,0.00,,0.00,0.00
"KJ McDaniels","Brooklyn Nets",2017-04-04,2016,2566741,1610612751,400900532,2,10,15,0,"Jump Shot","2PT Field Goal",10,"Philadelphia 76ers",-7,105,0,0.00,,0.00,0.00
"Gerald Henderson","Philadelphia 76ers",2017-04-04,2016,3993,1610612755,400900532,1,2,33,0,"Jump Shot","3PT Field Goal",26,"Brooklyn Nets",-160,208,0,0.00,,0.00,0.00
"David West","Golden State Warriors",2017-04-04,2016,2177,1610612744,400900540,4,5,18,0,"Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",-29,159,0,0.00,,0.00,0.00
"Joe Johnson","Utah Jazz",2017-04-04,2016,1007,1610612762,400900542,4,8,00,0,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",0,38,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2017-04-04,2016,4248,1610612757,400900542,2,5,14,0,"Jump Shot","2PT Field Goal",20,"Utah Jazz",68,190,0,0.00,,0.00,0.00
"Gorgui Dieng","Minnesota Timberwolves",2017-04-04,2016,2534781,1610612750,400900540,1,0,54,0,"Jump Shot","3PT Field Goal",23,"Golden State Warriors",235,2,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-04,2016,4011,1610612750,400900540,1,2,39,0,"Jump Shot","2PT Field Goal",16,"Golden State Warriors",-97,134,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-04-04,2016,2983,1610612759,400900539,4,8,19,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-60,237,0,0.00,,0.00,0.00
"Denzel Valentine","Chicago Bulls",2017-04-04,2016,2999549,1610612741,400900538,4,0,07,1,"Jump Shot","3PT Field Goal",23,"New York Knicks",-232,56,0,0.00,,0.00,0.00
"Devin Harris","Dallas Mavericks",2017-04-04,2016,2382,1610612742,400900541,1,5,15,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-11,247,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2017-04-04,2016,3195,1610612763,400900539,1,5,59,1,"Jump Shot","2PT Field Goal",22,"San Antonio Spurs",158,156,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2017-04-04,2016,6459,1610612741,400900538,4,1,15,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",230,-16,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-04,2016,1975,1610612752,400900538,4,3,38,1,"Jump Shot","2PT Field Goal",18,"Chicago Bulls",-22,180,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-04,2016,1975,1610612752,400900538,3,4,59,1,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-174,175,0,0.00,,0.00,0.00
"Wilson Chandler","Denver Nuggets",2017-04-04,2016,3194,1610612743,400900536,2,0,37,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",232,18,0,0.00,,0.00,0.00
"Andre Roberson","Oklahoma City Thunder",2017-04-04,2016,2530596,1610612760,400900537,1,5,07,0,"Jump Shot","3PT Field Goal",22,"Milwaukee Bucks",-225,16,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2017-04-04,2016,6588,1610612753,400900534,1,8,51,1,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",130,213,0,0.00,,0.00,0.00
"Nicolas Brussino","Dallas Mavericks",2017-04-04,2016,3929314,1610612742,400900541,4,6,39,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-163,200,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2017-04-04,2016,3137733,1610612749,400900537,4,6,20,1,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-178,8,0,0.00,,0.00,0.00
"Jordan Crawford","New Orleans Pelicans",2017-04-04,2016,4243,1610612740,400900536,4,11,14,0,"Jump Shot","2PT Field Goal",18,"Denver Nuggets",158,87,0,0.00,,0.00,0.00
"Patrick Patterson","Toronto Raptors",2017-04-04,2016,4264,1610612761,400900535,3,5,26,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-230,2,0,0.00,,0.00,0.00
